,stop_word_ratio,unique_token_ratio,punctation_intensity,digit_ratio,upper_lower_ratio
367,0.25,1.0,0.0,0.0,0.125
368,0.4,0.9333333333333333,0.5,0.0,0.0425531914893617
369,0.2,0.9,1.0,0.0,0.3888888888888889
370,0.19230769230769232,0.9230769230769231,0.8,0.0,0.10416666666666667
371,0.36,0.84,1.1428571428571428,0.0,0.25
372,0.3333333333333333,0.9523809523809523,0.5,0.0,0.04819277108433735
373,0.375,0.9375,0.8,0.0,0.125
374,0.2916666666666667,0.9166666666666666,0.6666666666666666,0.08333333333333333,0.07142857142857142
375,0.375,0.875,0.8333333333333334,0.0,0.09174311926605505
376,0.375,1.0,0.0,0.0,0.16666666666666666
377,0.3,1.0,0.5,0.0,0.10344827586206896
378,0.35714285714285715,1.0,1.3333333333333333,0.0,0.023809523809523808
379,0.23529411764705882,0.7647058823529411,0.8,0.058823529411764705,0.19230769230769232
380,0.25,0.9166666666666666,0.6666666666666666,0.0,0.05405405405405406
381,0.3333333333333333,0.7777777777777778,0.0,0.0,0.25
382,0.36363636363636365,1.0,0.5,0.0,0.05555555555555555
383,0.125,1.0,0.5,0.0,0.18518518518518517
384,0.25,1.0,0.0,0.0,0.125
385,0.0,0.46153846153846156,0.75,0.0,14.0
386,0.42857142857142855,0.9523809523809523,0.6666666666666666,0.047619047619047616,0.05714285714285714
387,0.25,0.875,0.5,0.0,0.11538461538461539
388,0.3,0.9,1.0,0.0,0.09090909090909091
389,0.46153846153846156,0.9230769230769231,0.5,0.0,0.12
390,0.25,0.9375,0.6666666666666666,0.0,0.057692307692307696
391,0.4090909090909091,0.8636363636363636,0.8,0.0,0.07272727272727272
392,0.0,1.0,0.5,0.0,0.13333333333333333
393,0.3333333333333333,1.0,0.0,0.0,0.14285714285714285
394,0.3076923076923077,0.9615384615384616,0.75,0.0,0.02631578947368421
395,0.375,0.875,1.0,0.0,0.06
396,0.3125,1.0,0.5,0.0,0.034482758620689655
397,0.4,1.0,0.0,0.0,0.058823529411764705
398,0.4166666666666667,0.875,1.0,0.0,0.04
399,0.47368421052631576,0.9473684210526315,0.75,0.0,0.034482758620689655
400,0.0,0.6666666666666666,1.0,0.0,20.0
401,0.375,1.0,0.75,0.0,0.08536585365853659
402,0.2,1.0,0.0,0.0,0.09523809523809523
403,0.42857142857142855,1.0,0.6666666666666666,0.0,0.07142857142857142
404,0.375,1.0,0.0,0.0,0.07407407407407407
405,0.42857142857142855,1.0,1.25,0.0,0.07407407407407407
406,0.4117647058823529,1.0,0.75,0.058823529411764705,0.07407407407407407
407,0.0,1.0,0.5,0.0,0.21428571428571427
408,0.35,0.95,0.6666666666666666,0.0,0.04477611940298507
409,0.16666666666666666,1.0,0.5,0.0,0.07692307692307693
410,0.4117647058823529,0.9411764705882353,0.8,0.0,0.06976744186046512
411,0.4827586206896552,0.7586206896551724,0.8,0.0,0.02631578947368421
412,0.3888888888888889,0.8888888888888888,0.5,0.0,0.05172413793103448
413,0.0,0.5714285714285714,0.6666666666666666,0.0,8.0
414,0.5,1.0,0.0,0.0,0.08333333333333333
415,0.06666666666666667,0.7333333333333333,0.75,0.06666666666666667,0.03508771929824561
416,0.16666666666666666,1.0,0.5,0.0,0.2
417,0.22580645161290322,0.8387096774193549,0.875,0.0,0.1
418,0.5,0.8181818181818182,0.6666666666666666,0.0,0.16666666666666666
419,0.21052631578947367,0.8947368421052632,0.75,0.0,0.05970149253731343
420,0.2222222222222222,1.0,0.8,0.05555555555555555,0.13043478260869565
421,0.375,0.9375,1.0,0.0625,0.041666666666666664
