,polarity,subjectivity,neg,neu,pos,compound
18906,-0.25,0.45,0.243,0.616,0.141,-0.5158
18907,-0.47916666666666663,0.825,0.301,0.54,0.159,-0.7184
18908,0.15,0.15000000000000002,0.0,0.752,0.248,0.5106
18909,0.0,0.0,0.0,1.0,0.0,0.0
18910,0.0,0.0,0.0,1.0,0.0,0.0
18911,-1.0,1.0,0.467,0.533,0.0,-0.5423
18912,0.65,0.95,0.0,0.501,0.499,0.6114
18913,0.1,0.9,0.098,0.827,0.075,-0.1531
18914,0.14270833333333333,0.4833333333333334,0.238,0.623,0.139,-0.2631
18915,-0.5,1.0,0.114,0.886,0.0,-0.4019
18916,0.0,0.0,0.194,0.806,0.0,-0.4389
18917,0.0,0.0,0.0,1.0,0.0,0.0
18918,0.43750000000000006,0.46249999999999997,0.0,0.556,0.444,0.4926
18919,-0.4,0.6,0.413,0.587,0.0,-0.6038
18920,0.0,0.0,0.0,0.706,0.294,0.3612
18921,0.3833333333333333,0.47500000000000003,0.0,0.855,0.145,0.3716
18922,0.005555555555555536,0.3111111111111111,0.0,0.87,0.13,0.34
18923,0.0,0.0,0.0,1.0,0.0,0.0
18924,0.04999999999999999,0.55,0.207,0.6,0.193,-0.0516
18925,0.125,0.125,0.103,0.833,0.064,-0.2047
18926,0.0,0.0,0.0,1.0,0.0,0.0
18927,0.2,0.2,0.0,0.707,0.293,0.4404
18928,0.5,0.5,0.123,0.545,0.332,0.5574
18929,0.35,0.4,0.119,0.557,0.324,0.6621
18930,0.15,0.39999999999999997,0.0,0.868,0.132,0.4939
18931,-0.5,0.9,0.341,0.659,0.0,-0.4767
18932,0.0,0.0,0.0,0.856,0.144,0.2144
18933,0.0,0.0,0.0,1.0,0.0,0.0
18934,-0.09583333333333333,0.5333333333333333,0.391,0.535,0.075,-0.8342
18935,-0.2,0.2,0.681,0.139,0.181,-0.5574
18936,0.75,0.75,0.0,0.639,0.361,0.7773
18937,0.7,0.6000000000000001,0.0,0.508,0.492,0.4404
18938,0.3,0.5333333333333333,0.161,0.742,0.097,-0.1408
18939,0.0,0.0,0.0,0.728,0.272,0.4574
18940,0.3,0.1,0.0,0.863,0.137,0.2263
18941,0.25,0.25,0.0,1.0,0.0,0.0
18942,-0.016666666666666663,0.5111111111111111,0.202,0.798,0.0,-0.5859
18943,0.0,0.0,0.0,1.0,0.0,0.0
18944,0.375,0.75,0.0,0.837,0.163,0.6486
18945,0.09375,0.44375,0.221,0.52,0.258,0.1987
18946,0.0,0.0,0.0,1.0,0.0,0.0
18947,0.25416666666666665,0.7208333333333333,0.091,0.714,0.195,0.3818
18948,0.7,0.6000000000000001,0.0,0.707,0.293,0.4404
18949,0.0,0.6,0.269,0.731,0.0,-0.7307
18950,0.16666666666666669,0.8333333333333333,0.0,0.809,0.191,0.1655
18951,0.25,0.2,0.0,0.308,0.692,0.5411
18952,0.5,0.5,0.0,0.775,0.225,0.4404
18953,0.0,0.0,0.0,1.0,0.0,0.0
18954,-0.3,0.4666666666666666,0.236,0.764,0.0,-0.7769
18955,0.0,0.0,0.0,1.0,0.0,0.0
18956,0.2857142857142857,0.5357142857142857,0.301,0.699,0.0,-0.6808
18957,1.0,1.0,0.0,0.582,0.418,0.7213
18958,-0.25,0.5,0.057,0.943,0.0,-0.0387
18959,-0.25,0.5,0.355,0.645,0.0,-0.7227
18960,0.0,0.0,0.312,0.507,0.181,-0.2023
18961,-0.14999999999999994,0.3333333333333333,0.304,0.696,0.0,-0.5423
18962,0.4333333333333333,0.7333333333333333,0.0,0.865,0.135,0.3612
18963,0.0,0.0,0.22,0.55,0.229,0.0258
18964,0.2590909090909091,0.4636363636363636,0.0,1.0,0.0,0.0
18965,0.0,0.0,0.0,0.667,0.333,0.3612
18966,0.18979591836734697,0.6960884353741498,0.063,0.726,0.212,0.6218
18967,1.0,0.3,0.0,0.39,0.61,0.8555
18968,0.0,0.05,0.512,0.488,0.0,-0.743
18969,0.375,0.75,0.148,0.773,0.079,-0.2681
18970,0.0,0.0,0.0,1.0,0.0,0.0
18971,0.0,0.0,0.0,0.545,0.455,0.3612
18972,0.00833333333333334,0.5166666666666667,0.12,0.88,0.0,-0.2942
18973,-0.6944444444444444,0.9166666666666667,0.233,0.655,0.113,-0.3167
18974,0.15909090909090906,0.38863636363636367,0.118,0.642,0.24,0.5574
18975,0.0,0.0,0.0,1.0,0.0,0.0
18976,0.1,0.3,0.103,0.621,0.275,0.4841
18977,0.0,0.5,0.111,0.889,0.0,-0.25
18978,0.2,0.3,0.0,0.526,0.474,0.7906
18979,-0.36428571428571427,0.8047619047619047,0.489,0.327,0.183,-0.6884
18980,0.25,0.375,0.0,0.732,0.268,0.296
18981,-0.3333333333333333,0.35000000000000003,0.307,0.693,0.0,-0.8807
18982,0.39999999999999997,0.6962962962962962,0.0,0.659,0.341,0.8316
18983,0.0500000000000001,0.7083333333333333,0.125,0.536,0.339,0.7184
18984,0.4166666666666667,0.5833333333333334,0.0,1.0,0.0,0.0
18985,0.04444444444444445,0.6777777777777777,0.157,0.566,0.277,0.2263
18986,0.53,0.72,0.23,0.77,0.0,-0.3384
18987,0.29166666666666663,0.8333333333333333,0.0,0.128,0.872,0.7783
18988,-0.05,0.4,0.0,1.0,0.0,0.0
18989,-0.7999999999999999,1.0,0.217,0.701,0.083,-0.4767
18990,0.5,0.5,0.0,0.597,0.403,0.4019
18991,-0.0625,1.0,0.081,0.842,0.077,-0.0258
18992,0.06,0.52,0.265,0.657,0.079,-0.6869
18993,0.0,0.5916666666666667,0.172,0.572,0.257,0.2942
18994,0.0,0.75,0.0,1.0,0.0,0.0
18995,0.0,0.0,0.0,1.0,0.0,0.0
18996,0.0,0.1,0.0,0.596,0.404,0.7269
18997,0.0,0.0,0.0,1.0,0.0,0.0
18998,0.0,0.0,0.0,0.792,0.208,0.3875
18999,0.25,0.6666666666666666,0.0,0.651,0.349,0.8442
19000,0.625,0.5,0.0,1.0,0.0,0.0
19001,0.0,0.07692307692307693,0.0,0.46,0.54,0.5719
19002,0.6103515625,0.4,0.0,1.0,0.0,0.0
19003,0.5833333333333334,0.6666666666666666,0.0,0.778,0.222,0.5719
19004,0.0,0.0,0.0,1.0,0.0,0.0
19005,0.6,0.6333333333333333,0.0,0.604,0.396,0.9371
19006,0.0,1.0,0.0,1.0,0.0,0.0
19007,0.11900000000000002,0.4251666666666666,0.212,0.651,0.137,-0.3182
19008,0.0,0.0,0.191,0.809,0.0,-0.3818
19009,-0.6999999999999998,0.6666666666666666,0.257,0.743,0.0,-0.631
19010,-0.5,1.0,0.353,0.647,0.0,-0.7269
19011,0.5333333333333333,0.6190476190476191,0.0,0.252,0.748,0.9169
19012,-0.175,0.575,0.0,0.736,0.264,0.5106
19013,-0.8,1.0,0.206,0.794,0.0,-0.5994
19014,0.0,0.0,0.0,1.0,0.0,0.0
19015,0.3,0.55,0.0,0.698,0.302,0.5994
19016,0.40499999999999997,0.8900000000000001,0.0,0.621,0.379,0.6697
19017,0.25,0.8125,0.0,0.876,0.124,0.34
19018,0.0,0.0,0.355,0.645,0.0,-0.296
19019,0.0,0.0,0.0,1.0,0.0,0.0
19020,0.0,0.0,0.289,0.711,0.0,-0.6908
19021,0.0,0.0,0.0,1.0,0.0,0.0
19022,0.0,0.0,0.0,1.0,0.0,0.0
19023,0.0,0.0,0.0,1.0,0.0,0.0
19024,0.3,0.6,0.08,0.625,0.294,0.6997
19025,0.0,0.13,0.0,0.843,0.157,0.4215
19026,0.0,0.0,0.326,0.674,0.0,-0.4404
19027,-0.6,0.5,0.286,0.714,0.0,-0.25
19028,0.19999999999999998,0.6749999999999999,0.0,0.784,0.216,0.5267
19029,0.0,0.0,0.0,1.0,0.0,0.0
19030,0.0,0.525,0.25,0.75,0.0,-0.5667
19031,-0.25,0.75,0.413,0.523,0.064,-0.8644
19032,0.0,0.0,0.0,1.0,0.0,0.0
19033,0.44999999999999996,0.2,0.127,0.633,0.241,0.4019
19034,0.8,0.7,0.0,0.588,0.412,0.4215
19035,0.125,0.1,0.0,0.758,0.242,0.4926
19036,0.0,0.0,0.0,1.0,0.0,0.0
19037,0.425,0.75,0.0,0.627,0.373,0.8591
19038,0.0,0.0,0.0,1.0,0.0,0.0
19039,0.5,0.75,0.0,0.327,0.673,0.9076
19040,-0.125,0.4444444444444444,0.391,0.531,0.078,-0.8343
19041,0.0,0.0,0.0,1.0,0.0,0.0
19042,0.31666666666666665,0.6962962962962963,0.127,0.582,0.291,0.4767
19043,0.22,0.68,0.251,0.612,0.137,-0.347
19044,0.0,0.0,0.523,0.227,0.25,-0.5267
19045,0.375,0.85,0.0,0.408,0.592,0.7003
19046,0.0,0.0,0.0,1.0,0.0,0.0
19047,0.2681818181818182,0.4772727272727273,0.0,0.802,0.198,0.4019
19048,0.0,0.0,0.0,1.0,0.0,0.0
19049,-0.11333333333333329,0.4688888888888889,0.152,0.739,0.109,-0.25
19050,0.65,0.8,0.0,0.47,0.53,0.836
19051,0.2,0.2,0.0,1.0,0.0,0.0
19052,0.25,0.75,0.0,1.0,0.0,0.0
19053,0.8,0.6,0.0,0.599,0.401,0.7717
19054,0.04999999999999999,0.8944444444444444,0.142,0.756,0.102,-0.2247
19055,-0.6999999999999998,0.6666666666666666,0.411,0.397,0.192,-0.5106
19056,0.0,0.0,0.0,1.0,0.0,0.0
19057,0.0,0.0,0.134,0.619,0.247,0.2732
19058,0.0,0.0,0.0,1.0,0.0,0.0
19059,-0.3,0.5,0.0,1.0,0.0,0.0
19060,0.0,0.0,0.108,0.892,0.0,-0.2057
19061,0.43333333333333335,0.7333333333333334,0.0,0.621,0.379,0.6705
19062,0.14444444444444446,0.2222222222222222,0.0,0.783,0.217,0.3612
19063,0.0,0.0,0.0,1.0,0.0,0.0
19064,0.85,1.0,0.0,0.506,0.494,0.5994
19065,-0.28750000000000003,0.4958333333333333,0.126,0.754,0.121,-0.0243
19066,0.65,0.85,0.0,0.763,0.237,0.7096
19067,0.5,0.6,0.0,0.625,0.375,0.6369
19068,-0.26666666666666666,0.4666666666666666,0.0,1.0,0.0,0.0
19069,-0.6,0.6,0.138,0.862,0.0,-0.4939
19070,0.0,0.0,0.179,0.5,0.321,0.25
19071,0.0,0.0,0.255,0.529,0.217,-0.2008
19072,0.15625,0.75,0.0,0.7,0.3,0.4588
19073,0.06875,0.45625000000000004,0.099,0.699,0.202,0.4201
19074,0.0,0.0,0.184,0.816,0.0,-0.3071
19075,0.375,0.8,0.0,0.532,0.468,0.7921
19076,-0.15625,0.84375,0.0,0.615,0.385,0.3612
19077,0.25,0.8500000000000001,0.0,0.913,0.087,0.2732
19078,0.375,0.8,0.086,0.515,0.399,0.8074
19079,0.5,0.8888888888888888,0.0,0.81,0.19,0.3774
19080,0.5,1.0,0.0,0.241,0.759,0.743
19081,0.04999999999999999,0.6791666666666667,0.0,0.685,0.315,0.8016
19082,0.0,0.0,0.0,1.0,0.0,0.0
19083,0.0,0.0,0.524,0.476,0.0,-0.296
19084,0.0,0.0,0.241,0.759,0.0,-0.2263
19085,-0.5,0.95,0.29,0.543,0.167,-0.09
19086,0.5625,0.75,0.0,0.732,0.268,0.5093
19087,0.1,0.2,0.0,1.0,0.0,0.0
19088,-0.25,0.6666666666666666,0.0,1.0,0.0,0.0
19089,0.0,1.0,0.23,0.618,0.152,-0.34
19090,0.0,0.0,0.14,0.86,0.0,-0.3818
19091,0.0,0.0,0.0,1.0,0.0,0.0
19092,0.0,0.0,0.0,1.0,0.0,0.0
19093,0.16666666666666669,0.3333333333333333,0.13,0.689,0.181,0.2944
19094,-0.3,0.4916666666666667,0.13,0.87,0.0,-0.34
19095,0.65,0.8,0.0,0.47,0.53,0.836
19096,0.10000000000000002,0.3833333333333333,0.0,0.755,0.245,0.3818
19097,0.00416666666666667,0.4666666666666666,0.0,1.0,0.0,0.0
19098,0.0,1.0,0.0,1.0,0.0,0.0
19099,-0.25,0.4,0.0,1.0,0.0,0.0
19100,-0.8687499999999999,0.9,0.334,0.666,0.0,-0.7192
19101,0.08,0.39499999999999996,0.07,0.93,0.0,-0.0516
19102,-0.3,0.4,0.135,0.865,0.0,-0.3612
19103,0.7000000000000001,1.0,0.0,0.437,0.563,0.9705
19104,-0.0642857142857143,0.62010582010582,0.082,0.721,0.197,0.4712
19105,0.5,0.5,0.0,0.405,0.595,0.5267
19106,-0.4,0.7,0.0,0.766,0.234,0.7003
19107,0.8,0.4,0.498,0.502,0.0,-0.6072
19108,0.0,0.0,0.202,0.798,0.0,-0.5106
19109,-0.04571428571428571,0.41428571428571426,0.185,0.815,0.0,-0.5267
19110,0.0,0.0,0.0,1.0,0.0,0.0
19111,0.3333333333333333,0.8333333333333334,0.0,0.517,0.483,0.4215
19112,0.0018518518518518452,0.7296296296296295,0.0,0.801,0.199,0.358
19113,0.05,0.30000000000000004,0.0,1.0,0.0,0.0
19114,0.0,0.0,0.0,1.0,0.0,0.0
19115,0.5,0.5,0.286,0.714,0.0,-0.7184
19116,-0.06666666666666667,0.4666666666666666,0.0,1.0,0.0,0.0
19117,-0.15,0.2,0.385,0.495,0.121,-0.5859
19118,0.5,1.0,0.0,0.238,0.762,0.7506
19119,0.5,0.5,0.155,0.705,0.141,0.1754
19120,0.0,0.0,0.104,0.896,0.0,-0.2732
19121,0.0,0.15,0.274,0.726,0.0,-0.7512
19122,0.2333333333333333,0.4046296296296296,0.12,0.7,0.18,0.4199
19123,0.19285714285714284,0.46785714285714286,0.0,1.0,0.0,0.0
19124,0.0,0.0,0.45,0.55,0.0,-0.5994
19125,0.0,0.0,0.0,0.864,0.136,0.2235
19126,-0.8,0.9,0.787,0.213,0.0,-0.5719
19127,0.4954545454545454,0.7166666666666667,0.0,0.667,0.333,0.8588
19128,0.0,0.125,0.17,0.83,0.0,-0.6908
19129,0.0,0.0,0.0,1.0,0.0,0.0
19130,0.0,0.0,0.0,1.0,0.0,0.0
19131,0.8,0.7,0.0,0.0,1.0,0.743
19132,0.5,0.6,0.0,0.192,0.808,0.6369
19133,0.1,0.15000000000000002,0.0,0.6,0.4,0.7177
19134,-0.23055555555555554,0.8138888888888888,0.216,0.667,0.118,-0.3612
19135,-0.1875,0.5,0.0,1.0,0.0,0.0
19136,0.6,0.9,0.0,1.0,0.0,0.0
19137,-0.22499999999999998,0.6,0.655,0.345,0.0,-0.8593
19138,0.0,0.0,0.355,0.645,0.0,-0.296
19139,0.0,0.0,0.0,1.0,0.0,0.0
19140,0.375,0.525,0.108,0.513,0.379,0.7424
19141,0.6875,0.6000000000000001,0.0,0.566,0.434,0.9302
19142,0.6,0.9,0.149,0.497,0.354,0.5716
19143,-0.6,0.9,0.146,0.854,0.0,-0.34
19144,0.4,0.45,0.0,1.0,0.0,0.0
19145,-0.2,0.3,0.0,0.762,0.238,0.3612
19146,-0.15,0.15,0.109,0.786,0.105,-0.0243
19147,0.525,0.475,0.0,0.682,0.318,0.4215
19148,0.0,0.0,0.107,0.893,0.0,-0.1124
19149,0.25,0.4444444444444444,0.0,0.732,0.268,0.5267
19150,0.34,0.24,0.0,0.602,0.398,0.8979
19151,0.0,0.1,0.0,1.0,0.0,0.0
19152,0.6000000000000001,0.9,0.114,0.286,0.6,0.7269
19153,0.0,0.0,0.701,0.299,0.0,-0.6908
19154,0.2,0.2,0.182,0.579,0.24,0.1779
19155,0.375,0.2,0.085,0.621,0.294,0.7494
19156,0.0,0.0,0.0,1.0,0.0,0.0
19157,0.0,0.1,0.0,1.0,0.0,0.0
19158,0.275,0.475,0.18,0.683,0.137,-0.2263
19159,-0.00416666666666667,0.3625,0.127,0.724,0.149,0.128
19160,0.0,0.75,0.129,0.647,0.224,0.162
19161,0.036111111111111115,0.6138888888888889,0.091,0.909,0.0,-0.1027
19162,0.375,0.425,0.0,0.683,0.317,0.7579
19163,0.0,0.0,0.157,0.672,0.172,0.0516
19164,-0.06666666666666667,0.7000000000000001,0.289,0.567,0.144,-0.4215
19165,0.22000000000000003,0.33999999999999997,0.139,0.464,0.397,0.6124
19166,0.2,0.6,0.0,0.814,0.186,0.1531
19167,-0.3,0.5375,0.114,0.682,0.205,0.0
19168,0.39285714285714285,0.5178571428571428,0.0,0.678,0.322,0.2263
19169,0.25,0.75,0.0,1.0,0.0,0.0
19170,0.26666666666666666,0.6666666666666666,0.097,0.581,0.322,0.7003
19171,0.0,0.0,0.0,1.0,0.0,0.0
19172,-0.21250000000000002,0.7,0.321,0.679,0.0,-0.8205
19173,0.43333333333333335,0.39999999999999997,0.174,0.546,0.28,0.4767
19174,-0.3125,0.6375,0.14,0.86,0.0,-0.4767
19175,0.5,1.0,0.0,0.748,0.252,0.4019
19176,0.0,0.0,0.0,0.444,0.556,0.3612
19177,0.1,1.0,0.0,0.725,0.275,0.5859
19178,0.3,0.6222222222222222,0.173,0.641,0.186,0.1027
19179,0.08333333333333333,0.6190476190476191,0.0,0.758,0.242,0.4939
19180,0.3125,0.44027777777777777,0.0,0.833,0.167,0.6369
19181,0.0,0.0,0.092,0.687,0.221,0.4019
19182,0.0,0.0,0.0,1.0,0.0,0.0
19183,0.0,0.4,0.293,0.707,0.0,-0.4404
19184,-0.625,1.0,0.808,0.192,0.0,-0.4939
19185,0.2,0.3,0.099,0.901,0.0,-0.296
19186,-0.36458333333333337,0.5416666666666666,0.493,0.507,0.0,-0.4389
19187,-0.17500000000000002,1.0,0.271,0.483,0.246,-0.128
19188,-0.8,0.9,0.552,0.448,0.0,-0.5719
19189,0.0,0.0,0.263,0.737,0.0,-0.3595
19190,0.625,0.5,0.0,0.653,0.347,0.4926
19191,0.2,0.2,0.0,1.0,0.0,0.0
19192,0.0,0.0,0.0,0.392,0.608,0.4767
19193,-0.2,0.4,0.0,1.0,0.0,0.0
19194,0.0,0.0,0.0,1.0,0.0,0.0
19195,0.0,0.4,0.0,1.0,0.0,0.0
19196,0.0,0.0,0.0,1.0,0.0,0.0
19197,0.0,0.3,0.0,1.0,0.0,0.0
19198,0.033333333333333326,0.5333333333333333,0.35,0.478,0.172,-0.7624
19199,-0.049999999999999996,0.5712962962962963,0.079,0.921,0.0,-0.2411
19200,0.3,0.2,0.0,0.377,0.623,0.765
19201,0.0,0.0,0.0,0.909,0.091,0.0772
19202,0.0,0.0,0.0,1.0,0.0,0.0
19203,0.45,0.75,0.0,0.417,0.583,0.4215
19204,0.5,0.6,0.0,0.259,0.741,0.8225
19205,0.10000000000000002,0.3833333333333333,0.354,0.488,0.159,-0.4939
19206,0.0,0.0,0.151,0.617,0.232,0.2905
19207,0.0,0.0,0.0,1.0,0.0,0.0
19208,0.3,0.55,0.071,0.525,0.404,0.8683
19209,0.8,0.75,0.0,0.423,0.577,0.6249
19210,0.0,0.0,0.512,0.488,0.0,-0.2732
19211,0.0,0.0,0.0,1.0,0.0,0.0
19212,0.2,0.9,0.13,0.87,0.0,-0.128
19213,0.0,0.0,0.0,0.527,0.473,0.4015
19214,-0.2,0.8,0.28,0.72,0.0,-0.8126
19215,-0.3,0.2,0.524,0.476,0.0,-0.296
19216,0.0,0.0,0.215,0.693,0.091,-0.5267
19217,0.5,1.0,0.0,0.353,0.647,0.6705
19218,-0.6999999999999998,0.6666666666666666,0.538,0.462,0.0,-0.5423
19219,0.0,0.0,0.148,0.738,0.114,-0.128
19220,0.19999999999999998,0.575,0.113,0.67,0.216,0.25
19221,-0.024999999999999994,0.875,0.193,0.732,0.075,-0.4678
19222,0.1,0.2,0.0,0.902,0.098,0.3612
19223,0.1,1.0,0.0,1.0,0.0,0.0
19224,0.73828125,0.55,0.0,0.556,0.444,0.7488
19225,0.125,0.7,0.0,0.766,0.234,0.6696
19226,0.24714285714285716,0.5721428571428572,0.0,0.63,0.37,0.7553
19227,0.4861111111111111,0.6444444444444445,0.065,0.601,0.334,0.8419
19228,0.0,0.0,0.732,0.268,0.0,-0.8481
19229,-0.10416666666666669,0.32916666666666666,0.073,0.705,0.222,0.6597
19230,0.2833333333333333,0.7333333333333334,0.0,0.529,0.471,0.7906
19231,0.0,0.0,0.0,1.0,0.0,0.0
19232,0.0,0.0,0.0,0.798,0.202,0.5499
19233,0.0,0.0,0.0,1.0,0.0,0.0
19234,0.65625,0.875,0.0,0.191,0.809,0.8575
19235,0.7,0.6000000000000001,0.0,0.444,0.556,0.6124
19236,0.0,0.7,0.255,0.646,0.099,-0.6249
19237,0.5,1.0,0.0,1.0,0.0,0.0
19238,-0.5,1.0,0.362,0.638,0.0,-0.1779
19239,0.0,0.0,0.241,0.759,0.0,-0.5423
19240,-0.4,0.6,0.507,0.191,0.301,-0.6486
19241,-0.024999999999999994,0.5875,0.151,0.538,0.312,0.5423
19242,0.1375,0.6,0.113,0.648,0.239,0.4753
19243,0.16666666666666666,0.375,0.0,1.0,0.0,0.0
19244,0.15,0.42500000000000004,0.0,0.571,0.429,0.7184
19245,0.0,0.0,0.0,1.0,0.0,0.0
19246,0.26666666666666666,0.4666666666666666,0.0,0.776,0.224,0.6369
19247,1.0,0.6,0.0,0.227,0.773,0.8805
19248,0.1875,0.75,0.0,1.0,0.0,0.0
19249,0.5,1.0,0.0,0.5,0.5,0.6124
19250,0.0,0.0,0.0,1.0,0.0,0.0
19251,0.0,0.0,0.0,1.0,0.0,0.0
19252,0.0,0.0,0.097,0.793,0.11,0.0772
19253,0.125,0.25,0.0,0.889,0.111,0.3612
19254,0.11666666666666665,0.46666666666666673,0.113,0.753,0.134,0.128
19255,0.04999999999999999,0.6499999999999999,0.0,0.758,0.242,0.7717
19256,0.0,0.0,0.0,1.0,0.0,0.0
19257,0.6,0.6,0.0,0.172,0.828,0.8636
19258,0.0,0.0,0.0,1.0,0.0,0.0
19259,0.15,0.75,0.0,0.59,0.41,0.9022
19260,0.25,0.75,0.0,0.863,0.137,0.4019
19261,0.5,0.5,0.0,0.589,0.411,0.4201
19262,0.19999999999999998,0.3333333333333333,0.0,0.919,0.081,0.2144
19263,0.05,0.15000000000000002,0.154,0.846,0.0,-0.25
19264,0.0,0.0,0.0,1.0,0.0,0.0
19265,0.0,0.0,0.121,0.788,0.091,-0.1625
19266,0.6416666666666667,0.7166666666666667,0.0,0.458,0.542,0.9157
19267,0.7,0.6000000000000001,0.0,0.408,0.592,0.4404
19268,0.25,0.575,0.0,0.549,0.451,0.6249
19269,0.2857142857142857,0.5357142857142857,0.173,0.827,0.0,-0.3182
19270,0.16818181818181818,0.42727272727272725,0.0,1.0,0.0,0.0
19271,0.0,0.0,0.0,0.589,0.411,0.4201
19272,-0.9375,1.0,0.154,0.394,0.452,0.5848
19273,0.32500000000000007,0.7,0.132,0.502,0.366,0.5754
19274,-0.23055555555555554,0.5805555555555555,0.26,0.678,0.063,-0.7244
19275,-0.7,0.2,0.552,0.448,0.0,-0.5719
19276,0.5,0.8888888888888888,0.0,0.806,0.194,0.4767
19277,0.2,0.8,0.0,0.634,0.366,0.7125
19278,0.0,0.0,0.524,0.476,0.0,-0.296
19279,0.19166666666666665,0.35833333333333334,0.089,0.778,0.133,0.2023
19280,-0.30000000000000004,0.55,0.319,0.431,0.25,-0.2023
19281,0.5,0.5,0.0,0.417,0.583,0.4201
19282,0.0,1.0,0.344,0.656,0.0,-0.4939
19283,1.0,0.3,0.0,0.625,0.375,0.6369
19284,0.13636363636363635,0.45454545454545453,0.0,1.0,0.0,0.0
19285,0.0,0.0,0.0,1.0,0.0,0.0
19286,0.0,0.0,0.0,0.493,0.507,0.4738
19287,0.8472222222222222,0.9111111111111111,0.117,0.515,0.368,0.7488
19288,0.75,1.0,0.29,0.71,0.0,-0.7088
19289,0.5,0.5,0.103,0.739,0.158,0.2732
19290,-0.3,0.4,0.204,0.796,0.0,-0.7096
19291,0.0,0.3,0.512,0.488,0.0,-0.2732
19292,0.3833333333333333,0.7999999999999999,0.0,0.714,0.286,0.791
19293,0.5,0.6,0.0,0.588,0.412,0.6369
19294,-0.041666666666666664,0.7166666666666667,0.0,0.563,0.437,0.7896
19295,-0.6,1.0,0.102,0.764,0.134,0.128
19296,0.3,0.95,0.17,0.692,0.138,-0.25
19297,0.0,0.0,0.0,1.0,0.0,0.0
19298,0.10416666666666666,0.5833333333333333,0.139,0.743,0.119,0.1531
19299,0.2,0.65,0.0,0.67,0.33,0.8107
19300,-0.019583333333333324,0.4633333333333333,0.0,1.0,0.0,0.0
19301,0.0,0.0,0.0,0.672,0.328,0.4404
19302,0.0,0.0,0.464,0.536,0.0,-0.3818
19303,0.0,0.0,0.0,0.286,0.714,0.3612
19304,0.0,0.0,0.0,1.0,0.0,0.0
19305,0.5,0.6,0.248,0.367,0.385,0.3612
19306,0.5,0.5,0.0,0.642,0.358,0.4201
19307,0.0,0.0,0.0,0.781,0.219,0.1027
19308,-0.125,0.625,0.085,0.915,0.0,-0.0772
19309,0.0,0.0,0.0,1.0,0.0,0.0
19310,0.5,0.85,0.0,0.538,0.462,0.7184
19311,0.0,0.0,0.222,0.778,0.0,-0.6124
19312,0.0,0.0,0.0,0.294,0.706,0.8225
19313,-0.3416666666666666,0.5916666666666667,0.254,0.746,0.0,-0.7783
19314,0.0,0.0,0.0,1.0,0.0,0.0
19315,0.0,0.0,0.0,0.597,0.403,0.4019
19316,0.0,0.0,0.231,0.769,0.0,-0.2023
19317,0.75,1.0,0.0,0.492,0.508,0.4753
19318,0.1,0.2,0.0,0.933,0.067,0.0772
19319,-0.3333333333333333,1.0,0.116,0.741,0.144,0.1531
19320,0.5,0.5,0.0,0.863,0.137,0.4019
19321,0.5,0.5,0.0,0.481,0.519,0.6597
19322,0.4000000000000001,0.6333333333333334,0.0,1.0,0.0,0.0
19323,-0.6,0.7,0.306,0.694,0.0,-0.6597
19324,-0.16666666666666666,0.16666666666666666,0.0,1.0,0.0,0.0
19325,0.375,0.8,0.0,0.496,0.504,0.7269
19326,0.35,0.65,0.0,1.0,0.0,0.0
19327,0.6,0.9,0.0,0.661,0.339,0.5563
19328,0.2,0.2,0.0,0.58,0.42,0.4404
19329,0.3333333333333333,0.75,0.078,0.503,0.419,0.7964
19330,0.1,0.4125,0.0,1.0,0.0,0.0
19331,-0.26666666666666666,0.6666666666666666,0.451,0.549,0.0,-0.9413
19332,0.30000000000000004,0.575,0.176,0.531,0.294,0.4404
19333,-0.1357142857142857,0.6,0.531,0.261,0.208,-0.5729
19334,0.2625,0.2625,0.0,0.854,0.146,0.6249
19335,0.7,0.6000000000000001,0.0,0.0,1.0,0.7096
19336,0.0,0.0,0.0,1.0,0.0,0.0
19337,0.32857142857142857,0.5042124542124542,0.154,0.846,0.0,-0.2912
19338,0.0,0.5,0.0,1.0,0.0,0.0
19339,-0.125,0.6749999999999999,0.0,0.621,0.379,0.855
19340,0.2,0.3,0.0,1.0,0.0,0.0
19341,0.0,0.0,0.0,0.645,0.355,0.296
19342,0.475,0.8,0.0,0.247,0.753,0.7269
19343,-0.3269230769230769,0.7705128205128206,0.172,0.828,0.0,-0.4404
19344,-0.09583333333333333,0.7333333333333334,0.132,0.718,0.15,0.0754
19345,0.22727272727272727,0.5454545454545454,0.0,0.676,0.324,0.7717
19346,0.27878787878787875,0.4181818181818182,0.0,0.69,0.31,0.8402
19347,-0.037500000000000006,0.43333333333333335,0.0,1.0,0.0,0.0
19348,0.5,0.8888888888888888,0.0,0.465,0.535,0.3182
19349,0.21666666666666667,0.2833333333333334,0.081,0.621,0.298,0.6428
19350,0.0,0.0,0.0,1.0,0.0,0.0
19351,1.0,1.0,0.0,0.299,0.701,0.6893
19352,-0.06666666666666667,0.6666666666666666,0.132,0.607,0.261,0.5574
19353,0.6,0.7,0.0,0.601,0.399,0.8516
19354,0.18611111111111112,0.7777777777777778,0.267,0.632,0.102,-0.6908
19355,0.0,0.5,0.0,0.876,0.124,0.4019
19356,0.0,0.0,0.0,0.763,0.237,0.4767
